"id","level","prompt","correct","distractor1","distractor2","distractor3"
"chemistry-l2-256","2","Dmitri Mendeleev is famous for creating what?","The periodic table of elements","The atomic bomb","The theory of evolution","The law of gravity"
"chemistry-l2-257","2","John Dalton proposed what fundamental theory in chemistry?","Atomic theory","Molecular geometry","Electrochemistry","Thermodynamics"
"chemistry-l2-258","2","Which chemist discovered radium and polonium?","Marie Curie","Pierre Curie","Ernest Rutherford","Otto Hahn"
"chemistry-l2-259","2","Linus Pauling won a Nobel Prize for his work on what?","Chemical bonds","Molecular structure","Polymer chemistry","Quantum mechanics"
"chemistry-l2-260","2","What is Alfred Nobel famous for inventing?","Dynamite","Gunpowder","Nitroglycerin explosives","Plastic explosives"
"chemistry-l2-261","2","Robert Boyle is known for establishing which gas law?","Boyle's Law","Charles's Law","Gay-Lussac's Law","Avogadro's Law"
"chemistry-l2-262","2","Which chemist discovered the electron?","J.J. Thomson","Ernest Rutherford","Niels Bohr","Max Planck"
"chemistry-l2-263","2","Ernest Rutherford discovered what subatomic particle?","The nucleus","The proton","The neutron","The photon"
"chemistry-l2-264","2","Amedeo Avogadro is famous for proposing what?","Avogadro's Law and the constant","The ideal gas equation","Molecular orbital theory","The kinetic molecular theory"
"chemistry-l2-265","2","What did Joseph Proust establish in chemistry?","The law of definite proportions","The law of conservation of mass","The law of multiple proportions","The law of combining volumes"
"chemistry-l2-266","2","Johannes Diderik van der Waals is known for which concept?","Van der Waals forces","Ionic bonding","Covalent bonding","Metallic bonding"
"chemistry-l2-267","2","Who proposed the modern atomic model with electron orbitals?","Niels Bohr","J.J. Thomson","Ernest Rutherford","Max Planck"
"chemistry-l2-268","2","Jöns Jacob Berzelius contributed to chemistry by developing what?","The modern system of chemical notation","The electron configuration model","The concept of electronegativity","The theory of organic synthesis"
"chemistry-l2-269","2","Gilbert Lewis is famous for proposing what type of bond?","The covalent bond","The ionic bond","The hydrogen bond","The metallic bond"
"chemistry-l2-270","2","Which scientist developed the law of combining volumes?","Joseph Gay-Lussac","Charles's Law","Boyle's Law","Dalton's Law"
"chemistry-l2-271","2","Svante Arrhenius proposed a theory about what?","Electrolytic dissociation and acids/bases","Radioactive decay","Chemical equilibrium","Thermochemistry"
"chemistry-l2-272","2","Who discovered the noble gases?","William Ramsay","Joseph Priestley","Henry Cavendish","Carl Wilhelm Scheele"
"chemistry-l2-273","2","What element is named after Ernest Rutherford?","Rutherfordium","Radon","Radium","Rhenium"
"chemistry-l2-274","2","Humphry Davy is famous for discovering what?","Multiple elements through electrolysis","The photoelectric effect","X-rays","Radioactivity"
"chemistry-l2-275","2","Otto Hahn and Fritz Strassmann discovered what process?","Nuclear fission","Nuclear fusion","Radioactive decay","Electron capture"
"chemistry-l2-276","2","Who discovered oxygen gas?","Joseph Priestley","Carl Wilhelm Scheele","Antoine Lavoisier","Henry Cavendish"
"chemistry-l2-277","2","Glenn T. Seaborg is known for discovering how many elements?","Ten elements","Five elements","Twenty elements","Three elements"
"chemistry-l2-278","2","What element is named after Glenn Seaborg?","Seaborgium","Berkelium","Californium","Americium"
"chemistry-l2-279","2","Peter Debye contributed to chemistry through work on what?","Molecular structure and dipole moments","Spectroscopy","Catalysis","Polymerization"
"chemistry-l2-280","2","Who developed the concept of electronegativity?","Linus Pauling","Gilbert Lewis","Niels Bohr","Johannes Stark"
"chemistry-l2-281","2","Dorothy Hodgkin won a Nobel Prize for discoveries in what field?","X-ray crystallography","Organic synthesis","Theoretical chemistry","Analytical chemistry"
"chemistry-l2-282","2","Enrico Fermi contributed to chemistry and physics in work on what?","Nuclear reactions and the atom","Molecular bonds","Crystal structures","Gas laws"
"chemistry-l2-283","2","Who discovered hydrogen gas?","Henry Cavendish","Joseph Priestley","Antoine Lavoisier","Carl Wilhelm Scheele"
"chemistry-l2-284","2","Rosalind Franklin's work was crucial to understanding what?","DNA structure","Protein folding","Enzyme kinetics","Crystallography methods"
"chemistry-l2-285","2","What element is named after Marie and Pierre Curie's native country?","Polonium","Gallium","Germanium","Francium"
"chemistry-l2-286","2","Lewis Pauling won how many Nobel Prizes?","Two","One","Three","Four"
"chemistry-l2-287","2","Who discovered chlorine gas?","Carl Wilhelm Scheele","Joseph Priestley","Humphry Davy","Henry Cavendish"
"chemistry-l2-288","2","Friedrich August Kekulé is famous for proposing what about benzene?","Its ring structure","Its molecular weight","Its boiling point","Its combustion properties"
"chemistry-l2-289","2","What field of chemistry is Vladimir Vernadsky known for pioneering?","Geochemistry","Biochemistry","Physical chemistry","Analytical chemistry"
"chemistry-l2-290","2","Who discovered the law of octaves in elements?","Johann Döbereiner","Dmitri Mendeleev","John Newlands","Julius Lothar Meyer"
"chemistry-l2-291","2","What element is named after California?","Californium","Berkelium","Curium","Fermium"
"chemistry-l3-292","3","What does pH measure in a chemical solution?","Acidity or alkalinity","Temperature","Density","Viscosity"
"chemistry-l3-293","3","Which gas do plants primarily use during photosynthesis?","Carbon dioxide","Oxygen","Nitrogen","Hydrogen"
"chemistry-l3-294","3","How many electrons does a neutral carbon atom have?","6","4","8","12"
"chemistry-l3-295","3","Which element is essential for the formation of proteins?","Nitrogen","Sulfur","Phosphorus","Carbon"
"chemistry-l3-296","3","How many valence electrons does chlorine have?","7","5","8","6"
"chemistry-l3-297","3","What is the state of matter for mercury at room temperature?","Liquid","Solid","Gas","Plasma"
"chemistry-l3-298","3","Which scientist developed the periodic table?","Dmitri Mendeleev","Marie Curie","Robert Boyle","Antoine Lavoisier"
"chemistry-l3-299","3","What is the most electronegative element on the periodic table?","Fluorine","Chlorine","Oxygen","Nitrogen"
"chemistry-l3-300","3","How many neutrons does a carbon-12 atom have?","6","12","8","3"
"chemistry-l3-301","3","Which group on the periodic table contains the noble gases?","Group 18","Group 1","Group 17","Group 2"
"chemistry-l3-302","3","What is the molar mass of water (H2O) in grams per mole?","18","16","20","32"
"chemistry-l3-303","3","Which element has the atomic number 79?","Gold","Silver","Platinum","Mercury"
"chemistry-l3-304","3","What does the law of conservation of mass state?","Matter cannot be created or destroyed","Energy is always conserved","Atoms cannot be separated","All substances are made of atoms"
"chemistry-l3-305","3","What is an isotope?","Atoms of the same element with different numbers of neutrons","Atoms of different elements with the same atomic number","Molecules made of identical atoms","Elements that are radioactive"
"chemistry-l3-306","3","Which scientist is famous for discovering radioactivity?","Henri Becquerel","Niels Bohr","Max Planck","Johannes Stark"
"chemistry-l3-307","3","What is the pH of pure water at 25 degrees Celsius?","7","0","14","6"
"chemistry-l3-308","3","Which type of reaction releases heat?","Exothermic","Endothermic","Photosynthetic","Reversible"
"chemistry-l3-309","3","What is the chemical formula for sulfuric acid?","H2SO4","H2SO3","HSO4","H3SO4"
"chemistry-l3-310","3","How many atoms are in one molecule of glucose (C6H12O6)?","24","18","30","12"
"chemistry-l3-311","3","Which element is a halogen?","Bromine","Sodium","Magnesium","Helium"
"chemistry-l3-312","3","What does an acid taste like in chemistry?","Sour","Bitter","Sweet","Salty"
"chemistry-l3-313","3","What is the atomic mass unit (amu) based on?","Carbon-12","Hydrogen-1","Oxygen-16","Nitrogen-14"
"chemistry-l3-314","3","What is the oxidation state of oxygen in most compounds?","-2","+2","-1","+1"
"chemistry-l3-315","3","How many groups (vertical columns) are on the modern periodic table?","18","8","16","20"
"chemistry-l3-316","3","What is the chemical formula for calcium carbonate?","CaCO3","Ca2CO3","CaCO2","Ca3CO2"
"chemistry-l3-317","3","Which element is liquid at room temperature?","Bromine","Chlorine","Iodine","Fluorine"
"chemistry-l3-318","3","What is the primary component of natural gas?","Methane","Ethane","Propane","Butane"
"chemistry-l3-319","3","How many electrons are in the valence shell of a silicon atom?","4","3","5","6"
"chemistry-l3-320","3","Which scientist is known for developing the periodic table of elements?","Dmitri Mendeleev","Julius Lothar Meyer","Johann Dobereiner","Alexandre-Émile Béguyer de Chancourtois"
"chemistry-l3-321","3","What nationality was Antoine Lavoisier, the father of modern chemistry?","French","German","British","Swedish"
"chemistry-l3-322","3","In which country was the concept of phlogiston first developed?","Germany","France","England","Italy"
"chemistry-l3-323","3","Who developed the law of conservation of mass in chemistry?","Antoine Lavoisier","Joseph Proust","Claude Louis Berthollet","Joseph Gay-Lussac"
"chemistry-l3-324","3","What year was the hydrogen atom first identified?","1766","1756","1776","1786"
"chemistry-l3-325","3","Which scientist discovered the neutron in 1932?","James Chadwick","Ernest Rutherford","Lise Meitner","Enrico Fermi"
"chemistry-l3-326","3","Who proposed the law of definite proportions in chemistry?","Joseph Proust","John Dalton","Antoine Lavoisier","Claude Louis Berthollet"
"chemistry-l3-327","3","In what year did Ernest Rutherford discover the atomic nucleus?","1909","1899","1919","1929"
"chemistry-l3-328","3","Which element did Humphry Davy discover in 1807?","Potassium","Sodium","Calcium","Magnesium"
"chemistry-l3-329","3","Who developed the concept of electrochemistry in the early 1800s?","Humphry Davy","Michael Faraday","Alessandro Volta","Luigi Galvani"
"chemistry-l3-330","3","What was the primary incorrect theory that dominated chemistry before Lavoisier?","Phlogiston theory","Caloric theory","Alchemy","Vitalism"
"chemistry-l3-331","3","Who discovered benzene in 1825?","Michael Faraday","August Kekulé","Friedrich Beilstein","Johann Döbereiner"
"chemistry-l3-332","3","Which scientist proposed the wave theory of light, influencing chemistry?","Christiaan Huygens","Isaac Newton","James Clerk Maxwell","Max Planck"
"chemistry-l3-333","3","In what year did Niels Bohr propose his model of the atom?","1913","1903","1923","1933"
"chemistry-l3-334","3","Who discovered the law of multiple proportions?","John Dalton","Joseph Proust","Antoine Lavoisier","Claude Louis Berthollet"
"chemistry-l3-335","3","What year was the first synthesis of an organic compound from an inorganic compound?","1828","1818","1838","1848"
"chemistry-l3-336","3","Who performed the first synthesis of urea from inorganic materials?","Friedrich Wöhler","Justus Liebig","August Kekulé","Hermann von Helmholtz"
"chemistry-l3-337","3","Which country was dominant in chemical research during the 19th century?","Germany","France","England","Sweden"
"chemistry-l3-338","3","Who discovered the noble gases starting with argon in 1894?","William Ramsay","John Rayleigh","James Dewar","Friedrich Dorn"
"chemistry-l3-339","3","In what year was X-ray crystallography first used to study molecular structure?","1912","1902","1922","1932"
"chemistry-l3-340","3","Which scientist proposed the concept of chemical bonding with electron pairs?","Gilbert Newton Lewis","August Kekulé","Walther Kossel","Linus Pauling"
"chemistry-l3-341","3","Who discovered polonium in 1898?","Marie Curie","Pierre Curie","Ernest Rutherford","Frederick Soddy"
"chemistry-l3-342","3","What was the primary method used to determine atomic weights in the 19th century?","Chemical combination analysis","X-ray diffraction","Mass spectrometry","Isotope analysis"
"chemistry-l3-343","3","Who first proposed the concept of isomerism in organic chemistry?","Jöns Jacob Berzelius","Friedrich Wöhler","August Kekulé","Justus Liebig"
"chemistry-l3-344","3","In what year did Svante Arrhenius propose his ionic dissociation theory?","1887","1877","1897","1907"
"chemistry-l3-345","3","Who developed the concept of valence in chemistry?","Edward Frankland","August Kekulé","Aleksandr Butlerov","Hermann Kolbe"
"chemistry-l3-346","3","Which scientist proposed the structure of benzene with alternating double bonds?","August Kekulé","Michael Faraday","Aleksandr Butlerov","Wilhelm Körner"
"chemistry-l3-347","3","In what year did Ernest Rutherford split the atom artificially?","1919","1909","1929","1939"
"chemistry-l3-348","3","Who discovered the law of gas volumes (Gay-Lussac's Law)?","Joseph Gay-Lussac","Jacques Charles","Robert Boyle","Amedeo Avogadro"
"chemistry-l3-349","3","What year did Amedeo Avogadro propose his hypothesis about gas molecules?","1811","1801","1821","1831"
"chemistry-l3-350","3","Who first determined the molar mass of gases using his law?","Amedeo Avogadro","Joseph Gay-Lussac","Jacques Charles","Robert Boyle"
"chemistry-l3-351","3","In what year was the electron's charge-to-mass ratio first measured?","1897","1887","1907","1917"
"chemistry-l3-352","3","Who proposed the nuclear model of the atom?","Ernest Rutherford","J.J. Thomson","Niels Bohr","Max Planck"
"chemistry-l3-353","3","Which scientist's work on spectroscopy helped develop quantum mechanics?","Max Planck","Albert Einstein","Niels Bohr","Werner Heisenberg"
"chemistry-l3-354","3","In what year did Dmitri Mendeleev first publish his periodic table?","1869","1859","1879","1889"
"chemistry-l3-355","3","Which chemist is famous for developing the periodic table of elements?","Dmitri Mendeleev","Niels Bohr","Joseph Proust","Johann Döbereiner"
"chemistry-l3-356","3","Linus Pauling won Nobel Prizes in Chemistry and which other field?","Peace","Physics","Medicine","Literature"
"chemistry-l3-357","3","Who formulated the theory of chemical bonding and molecular structure?","Linus Pauling","Gilbert Lewis","John Dalton","Humphry Davy"
"chemistry-l3-358","3","Which scientist discovered the electron and won the Nobel Prize in Physics?","J.J. Thomson","Ernest Rutherford","Max Planck","Niels Bohr"
